mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dropout_rate,param_units_1,param_units_2,param_units_3,param_units_4,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14.230931520462036,1.3471417113145385,1.8912932395935058,0.23711547591212181,0.5,128,128,1024,512,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.7626050710678101,0.7605041861534119,0.7899159789085388,0.7773109078407288,0.7836134433746338,0.7747899174690247,0.01153742031457821,121
14.314730501174926,1.5277410970540704,1.775334119796753,0.3746622456776483,0.5,256,512,256,512,"{'dropout_rate': 0.5, 'units_1': 256, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7752100825309753,0.7689075469970703,0.7773109078407288,0.7584033608436584,0.7941176295280457,0.7747899055480957,0.011689430310967919,122
23.219726467132567,4.862852307971954,2.8798782348632814,0.4955531213470148,0.5,64,512,1024,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.7752100825309753,0.7521008253097534,0.7647058963775635,0.7878151535987854,0.7920168042182922,0.774369752407074,0.014711890653317928,123
15.061740159988403,3.202759066520589,1.9522966384887694,0.7422801926046286,0.5,128,256,1024,512,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.756302535533905,0.7836134433746338,0.7920168042182922,0.7668067216873169,0.7731092572212219,0.774369752407074,0.01250661319186961,123
10.99652395248413,0.6204493781983326,1.6157226085662841,0.2936247979396192,0.5,256,256,256,1024,"{'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.7521008253097534,0.779411792755127,0.7815126180648804,0.779411792755127,0.7773109078407288,0.7739495873451233,0.011004886982632153,125
12.61571216583252,1.3031197660077223,1.9356254100799561,0.3916599902129925,0.3,64,128,512,512,"{'dropout_rate': 0.3, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.7584033608436584,0.7836134433746338,0.7584033608436584,0.7626050710678101,0.8067227005958557,0.7739495873451233,0.018865499897645754,125
22.838688802719116,5.353522363124023,2.840919828414917,0.3073273502353624,0.5,64,128,1024,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.7626050710678101,0.7836134433746338,0.7668067216873169,0.7605041861534119,0.7920168042182922,0.773109245300293,0.012464196385787966,127
14.011078023910523,1.1916132645305162,1.8949000835418701,0.2143928611743773,0.5,64,512,512,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.7542017102241516,0.7647058963775635,0.8088235259056091,0.7689075469970703,0.7647058963775635,0.7722689151763916,0.018912222307760025,128
16.030334949493408,2.0836472084986,1.9588534355163574,0.22563922914249593,0.5,64,256,512,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.7521008253097534,0.7668067216873169,0.8004201650619507,0.7605041861534119,0.7815126180648804,0.7722689032554626,0.017046613556798672,129
13.372634887695312,2.0428094491860995,1.5117609024047851,0.2420681854793297,0.5,64,256,256,2048,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 2048}",0.7605041861534119,0.7689075469970703,0.7857142686843872,0.7899159789085388,0.7542017102241516,0.771848738193512,0.013910033685394632,130
12.518793058395385,1.67039137405226,1.5362016677856445,0.32177965430045385,0.5,256,256,256,2048,"{'dropout_rate': 0.5, 'units_1': 256, 'units_2': 256, 'units_3': 256, 'units_4': 2048}",0.7394958138465881,0.7773109078407288,0.7899159789085388,0.7836134433746338,0.7626050710678101,0.7705882430076599,0.017993785746580362,131
30.192420530319215,1.3536119744984514,2.0041460037231444,0.6486651469020989,0.5,64,128,1024,2048,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 2048}",0.7668067216873169,0.7731092572212219,0.7836134433746338,0.7478991746902466,0.779411792755127,0.7701680779457092,0.012506617597279144,132
10.712976264953614,0.8159916409688882,1.5787493228912353,0.2938973674466906,0.5,128,256,256,1024,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.7584033608436584,0.75,0.7857142686843872,0.7899159789085388,0.7668067216873169,0.7701680660247803,0.015415072437920587,133
12.620473527908326,1.9072458724580557,1.6643585205078124,0.7915576172214629,0.5,128,512,256,512,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7668067216873169,0.7668067216873169,0.7668067216873169,0.7689075469970703,0.779411792755127,0.7697479009628296,0.004899971549980996,134
16.533507966995238,1.3916389213659401,2.2583303451538086,0.22239853586617342,0.5,64,512,512,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7710084319114685,0.7878151535987854,0.7836134433746338,0.7163865566253662,0.7857142686843872,0.7689075708389282,0.026903884539572057,135
13.008761119842529,2.09943953955015,1.720816469192505,0.34281021178121324,0.5,256,128,512,512,"{'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.7605041861534119,0.7689075469970703,0.7836134433746338,0.7689075469970703,0.7605041861534119,0.7684873819351197,0.00844527846561235,136
12.682140684127807,0.847434343331302,2.256292724609375,0.4444714091831729,0.5,128,128,512,1024,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7268907427787781,0.7647058963775635,0.7731092572212219,0.7983193397521973,0.7773109078407288,0.768067228794098,0.02337887690451566,137
29.052663373947144,3.6971713347653083,2.6062811851501464,1.1759777121573634,0.5,64,256,1024,2048,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 2048}",0.7731092572212219,0.7647058963775635,0.7626050710678101,0.7394958138465881,0.7983193397521973,0.7676470756530762,0.018958845426426188,138
8.880240869522094,1.319939309445475,1.4369206428527832,0.3228492921471919,0.5,128,512,256,1024,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.756302535533905,0.7689075469970703,0.7752100825309753,0.7584033608436584,0.779411792755127,0.7676470637321472,0.009070185042523535,139
26.87003698348999,5.4079489564251135,3.1491401195526123,0.6142296233311575,0.7,256,512,1024,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.75,0.7647058963775635,0.7878151535987854,0.7773109078407288,0.7521008253097534,0.7663865566253663,0.014518623859392328,140
19.213112545013427,0.6858698656047597,2.6091036796569824,0.8182822973695207,0.5,64,128,512,2048,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 2048}",0.7857142686843872,0.7478991746902466,0.7605041861534119,0.7247899174690247,0.8109243512153625,0.7659663796424866,0.029876274262965317,141
19.418122053146362,1.1198244108301112,2.0797964096069337,0.4320836154028225,0.5,64,256,512,2048,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 2048}",0.7521008253097534,0.7626050710678101,0.7731092572212219,0.7521008253097534,0.7836134433746338,0.7647058844566346,0.012249905364088565,142
22.307569360733034,5.699096805372423,2.1114408016204833,0.4452332278004821,0.5,64,512,512,2048,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 2048}",0.7731092572212219,0.7647058963775635,0.7584033608436584,0.7668067216873169,0.7584033608436584,0.7642857193946838,0.005542402101587261,143
11.787294483184814,1.7437943205348716,1.5993799686431884,0.4062513958694009,0.5,256,128,256,1024,"{'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.743697464466095,0.7478991746902466,0.7710084319114685,0.7773109078407288,0.779411792755127,0.7638655543327332,0.015067586985994053,144
15.307958269119263,0.6250273742176784,2.5026541709899903,0.7159399623811261,0.5,64,128,1024,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.7815126180648804,0.75,0.7605041861534119,0.7605041861534119,0.7647058963775635,0.7634453773498535,0.010257616474229759,145
12.761964273452758,1.7174471246339151,1.7843082427978516,0.24401340690367035,0.5,128,256,512,512,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.7731092572212219,0.743697464466095,0.7689075469970703,0.7584033608436584,0.7710084319114685,0.7630252122879029,0.010908207607503823,146
11.190693712234497,0.9758820030187316,1.399337100982666,0.07410328774044529,0.5,128,128,256,1024,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.7289915680885315,0.7668067216873169,0.7752100825309753,0.7689075469970703,0.7752100825309753,0.7630252003669739,0.01734435203827605,147
17.80889472961426,2.3893235293189004,2.032691144943237,0.3289589490324352,0.7,128,512,512,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 2048}",0.756302535533905,0.7542017102241516,0.7626050710678101,0.7647058963775635,0.7710084319114685,0.7617647290229798,0.006030547144565774,148
18.691319084167482,2.289445612108568,1.5689332485198975,0.1574834938638767,0.5,64,512,1024,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.7394958138465881,0.7542017102241516,0.7836134433746338,0.7394958138465881,0.7878151535987854,0.7609243869781495,0.020983176524332257,149
22.14915108680725,4.086949008061385,2.6394643783569336,0.33056450626989764,0.7,256,512,512,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 512, 'units_4': 2048}",0.7394958138465881,0.7626050710678101,0.7836134433746338,0.75,0.7647058963775635,0.760084044933319,0.014878930714614045,150
15.70987811088562,2.6000594418184626,2.4325987815856935,0.7980114147615057,0.7,256,512,256,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 256, 'units_4': 2048}",0.75,0.7268907427787781,0.7857142686843872,0.7521008253097534,0.7815126180648804,0.7592436909675598,0.021816398455031888,151
28.73548607826233,3.734745147500688,1.5488111972808838,0.7686909270144519,0.7,256,512,1024,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 1024, 'units_4': 2048}",0.7268907427787781,0.7542017102241516,0.7752100825309753,0.756302535533905,0.7668067216873169,0.7558823585510254,0.01634880752079418,152
13.07022819519043,2.7548410040375653,1.587422513961792,0.2833473693845818,0.5,128,256,256,512,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.7521008253097534,0.7415966391563416,0.7689075469970703,0.7542017102241516,0.7584033608436584,0.7550420165061951,0.008873403675366175,153
18.655827474594116,1.1092069984029713,2.0026804924011232,0.14291726396837373,0.7,256,256,512,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 512, 'units_4': 2048}",0.7310924530029297,0.7478991746902466,0.7689075469970703,0.7521008253097534,0.7668067216873169,0.7533613443374634,0.013782527460208369,154
17.917904376983643,2.616453876265829,2.10439019203186,0.9664175001060806,0.5,64,256,1024,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7352941036224365,0.7584033608436584,0.7710084319114685,0.756302535533905,0.743697464466095,0.7529411792755127,0.012364669860323155,155
12.278500175476074,2.4090602083569244,1.2837511539459228,0.15504732075148067,0.5,256,128,256,512,"{'dropout_rate': 0.5, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.720588207244873,0.7394958138465881,0.7836134433746338,0.7457982897758484,0.7710084319114685,0.7521008372306823,0.02254859663106874,156
26.976899766921996,3.7295660608718966,2.211567497253418,1.3688540747764124,0.7,256,128,1024,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 1024, 'units_4': 2048}",0.7247899174690247,0.7457982897758484,0.7773109078407288,0.743697464466095,0.7647058963775635,0.751260495185852,0.018150093217210193,157
12.263161420822144,0.9766749369879906,1.6625309944152833,0.288302439126607,0.5,64,256,512,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.743697464466095,0.7478991746902466,0.7731092572212219,0.7289915680885315,0.756302535533905,0.75,0.014555063421296229,158
10.016776323318481,0.7024956900060904,1.5154875278472901,0.3509763484516173,0.5,64,256,256,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.7478991746902466,0.7605041861534119,0.7289915680885315,0.7584033608436584,0.7521008253097534,0.7495798230171203,0.011227224074298702,159
13.316523170471191,2.1912612842297117,1.8239137172698974,0.37986413146969067,0.5,128,128,512,512,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.7310924530029297,0.7352941036224365,0.7626050710678101,0.7668067216873169,0.75,0.7491596698760986,0.014223794561423102,160
12.836388111114502,0.360580616736076,2.587619924545288,0.7704949429143069,0.5,64,128,512,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7268907427787781,0.7478991746902466,0.7647058963775635,0.7394958138465881,0.7647058963775635,0.748739504814148,0.014651769169705862,161
28.61035237312317,1.8135290631324195,2.5018468379974363,0.704867746181181,0.7,256,256,1024,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 2048}",0.7457982897758484,0.7521008253097534,0.7584033608436584,0.7478991746902466,0.7352941036224365,0.7478991508483886,0.0076327364518785495,162
13.344709062576294,2.5509032081627443,2.0585853099822997,0.8788489799908789,0.5,64,512,256,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.7331932783126831,0.7626050710678101,0.7542017102241516,0.756302535533905,0.7310924530029297,0.7474790096282959,0.01284093769659089,163
10.668689727783203,0.5740632790892598,1.3636977195739746,0.32323521270776295,0.7,256,256,256,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 256, 'units_4': 2048}",0.7394958138465881,0.7415966391563416,0.7394958138465881,0.7584033608436584,0.756302535533905,0.7470588326454163,0.008466149390913358,164
12.883917713165284,2.9833414307685233,1.5748218536376952,0.5095168213524968,0.7,128,512,256,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 2048}",0.7310924530029297,0.7331932783126831,0.7752100825309753,0.7521008253097534,0.743697464466095,0.7470588207244873,0.015977435539063507,165
15.06892704963684,1.4713921032174209,2.34708571434021,0.26625486941031984,0.7,256,512,512,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7268907427787781,0.7352941036224365,0.7668067216873169,0.743697464466095,0.7605041861534119,0.7466386437416077,0.015008886386948625,166
10.656842803955078,1.8795080518855423,1.3163844108581544,0.5370180340954633,0.5,64,256,256,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.7163865566253662,0.779411792755127,0.7773109078407288,0.6827731132507324,0.7626050710678101,0.7436974883079529,0.03800141225306362,167
11.419596195220947,1.1830693809309978,1.65431489944458,0.24546426477224134,0.5,64,512,256,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.7478991746902466,0.7289915680885315,0.7394958138465881,0.7521008253097534,0.75,0.7436974763870239,0.008507761781196438,168
11.95211911201477,1.416092649593028,1.4644621372222901,0.29454189732357716,0.5,128,128,256,512,"{'dropout_rate': 0.5, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.7226890921592712,0.7394958138465881,0.7415966391563416,0.75,0.7626050710678101,0.7432773232460022,0.013113016359555656,169
12.160293245315552,0.773772784610977,1.946086835861206,0.8114346173713488,0.5,64,128,256,1024,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.680672287940979,0.7478991746902466,0.7542017102241516,0.7605041861534119,0.7647058963775635,0.7415966510772705,0.03099006113112988,170
13.666064548492432,1.0564921485475287,1.6014633655548096,0.4721806882700279,0.5,64,128,256,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.7100840210914612,0.743697464466095,0.75,0.7626050710678101,0.7394958138465881,0.7411764740943909,0.01739517187450786,171
30.38670768737793,2.880630661412208,2.300990915298462,0.3916447605555054,0.7,128,512,1024,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 2048}",0.7163865566253662,0.7331932783126831,0.75,0.7142857313156128,0.7815126180648804,0.7390756368637085,0.024836163168534875,172
16.55717945098877,0.5334228811992773,2.3027021884918213,0.685086698260123,0.7,128,128,1024,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 1024, 'units_4': 2048}",0.7352941036224365,0.75,0.7668067216873169,0.7478991746902466,0.6953781247138977,0.7390756249427796,0.024041556342887092,173
11.485426473617554,0.9336996785243041,1.6853352069854737,0.4488917005268394,0.7,256,128,512,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7184873819351196,0.7310924530029297,0.7542017102241516,0.7289915680885315,0.7457982897758484,0.7357142806053162,0.012702712203506038,174
24.657008361816406,4.756024929094553,1.266065788269043,0.21070799310433505,0.7,64,512,1024,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 2048}",0.7226890921592712,0.7394958138465881,0.7352941036224365,0.7478991746902466,0.7289915680885315,0.7348739504814148,0.00865179530808946,175
17.666075038909913,0.816033885002247,1.8103062152862548,0.4184251531541028,0.7,256,256,1024,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.668067216873169,0.7394958138465881,0.7478991746902466,0.7521008253097534,0.7626050710678101,0.7340336203575134,0.03381244514613682,176
12.533200073242188,0.4056007611772213,1.9332124233245849,0.4493368251916282,0.5,64,128,256,2048,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 2048}",0.6638655662536621,0.7331932783126831,0.7647058963775635,0.7478991746902466,0.7584033608436584,0.7336134552955628,0.03647000318794355,177
25.00832724571228,5.4130309292226295,1.2642661571502685,0.2979632072558286,0.7,128,256,1024,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 2048}",0.7226890921592712,0.7394958138465881,0.7310924530029297,0.756302535533905,0.7142857313156128,0.7327731251716614,0.014457688662695941,178
18.657181358337404,1.4811036321911564,1.7201408863067627,0.26268188985673774,0.7,256,128,512,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 512, 'units_4': 2048}",0.6869747638702393,0.7289915680885315,0.7310924530029297,0.7626050710678101,0.7521008253097534,0.7323529362678528,0.025989370618818935,179
18.89485788345337,0.773064288844527,2.39707612991333,0.47134799283565315,0.7,128,512,1024,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.7184873819351196,0.7394958138465881,0.7037814855575562,0.7521008253097534,0.7415966391563416,0.7310924291610718,0.017476171586593748,180
14.400155735015868,3.25483297839305,2.1222659587860107,0.7850732347536007,0.7,128,256,1024,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.7121848464012146,0.7226890921592712,0.7394958138465881,0.7352941036224365,0.7289915680885315,0.7277310848236084,0.00963643232228467,181
