mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dropout_rate,param_units_1,param_units_2,param_units_3,param_units_4,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17.799570035934448,1.4064583307344234,2.0739142894744873,0.4081383495567967,0.7,128,512,1024,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.720588207244873,0.7184873819351196,0.7457982897758484,0.7373949289321899,0.7163865566253662,0.7277310729026795,0.011704519135587493,182
18.927244091033934,3.9311999427534623,2.232925224304199,0.6122241947926479,0.7,256,512,1024,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.6911764740943909,0.7457982897758484,0.6638655662536621,0.7710084319114685,0.756302535533905,0.725630259513855,0.04100891891845613,183
8.52947416305542,1.6519081731583292,1.6378025531768798,0.6189120604648756,0.7,128,512,256,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.7100840210914612,0.7394958138465881,0.7184873819351196,0.7100840210914612,0.7457982897758484,0.7247899055480957,0.015032390534711683,184
14.93322720527649,2.513071394405122,1.8827345848083497,0.4351720304500089,0.7,128,512,512,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.6239495873451233,0.7647058963775635,0.756302535533905,0.7457982897758484,0.7310924530029297,0.724369752407074,0.05144957456922104,185
12.700477933883667,1.5517050693386867,2.48186936378479,1.189139569918498,0.5,64,128,512,512,"{'dropout_rate': 0.5, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.6953781247138977,0.7310924530029297,0.7184873819351196,0.75,0.7268907427787781,0.724369740486145,0.01779649654341432,186
12.143423700332642,0.7502199318735049,1.5196375846862793,0.19575122398834102,0.7,256,128,256,2048,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 2048}",0.7268907427787781,0.680672287940979,0.7121848464012146,0.7542017102241516,0.743697464466095,0.7235294103622436,0.025784766876845184,187
16.462904739379884,1.0929570328821185,2.1845372200012205,0.21394111267228222,0.7,256,512,256,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.6953781247138977,0.7121848464012146,0.7647058963775635,0.720588207244873,0.720588207244873,0.7226890563964844,0.02293672772348707,188
12.259874486923218,1.933197301617297,1.6578073501586914,0.3300588752635589,0.7,128,256,512,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 2048}",0.7331932783126831,0.7394958138465881,0.7457982897758484,0.7037814855575562,0.6890756487846375,0.7222689032554627,0.02196960265654791,189
13.540950536727905,1.5167399616231747,1.7919262886047362,0.35069072430996756,0.7,256,128,1024,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.6764705777168274,0.7142857313156128,0.7521008253097534,0.7415966391563416,0.720588207244873,0.7210083961486816,0.026151875470490468,190
17.32362804412842,1.268173652134929,2.081850528717041,0.2537254860152793,0.7,256,128,1024,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.7247899174690247,0.7373949289321899,0.7373949289321899,0.7142857313156128,0.6848739385604858,0.7197478890419007,0.019464252740066176,191
12.79101128578186,1.7581861646312344,1.352180051803589,0.23586127796506565,0.7,128,128,512,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 2048}",0.720588207244873,0.7079831957817078,0.7226890921592712,0.7100840210914612,0.7268907427787781,0.7176470518112182,0.0073499379029642676,192
15.836646270751952,2.565075510773721,1.975824499130249,0.28754619345885246,0.7,256,256,1024,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.651260495185852,0.7142857313156128,0.7247899174690247,0.7079831957817078,0.7668067216873169,0.7130252122879028,0.03707492456807513,193
9.875513076782227,1.5825206171759376,1.415890645980835,0.44412272889078364,0.7,256,256,256,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.6785714030265808,0.6785714030265808,0.7247899174690247,0.7478991746902466,0.7289915680885315,0.7117646932601929,0.028198267547230958,194
10.787647819519043,0.7784814003376576,1.2175320148468018,0.1523145708594756,0.7,128,256,1024,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.7121848464012146,0.743697464466095,0.6428571343421936,0.7226890921592712,0.7352941036224365,0.7113445281982422,0.03588933833742986,195
17.049908351898193,1.5688596802288912,2.023217868804932,0.5795341913647707,0.7,64,256,1024,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 2048}",0.674369752407074,0.7373949289321899,0.7268907427787781,0.7100840210914612,0.6890756487846375,0.7075630187988281,0.02329564342449086,196
13.301820135116577,0.7296105940899044,1.7315616130828857,0.3269813555485684,0.7,256,512,256,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.6176470518112183,0.75,0.680672287940979,0.7394958138465881,0.7457982897758484,0.7067226886749267,0.05116052867498063,197
9.455658340454102,0.9979753595490406,1.0118477821350098,0.056677076515361385,0.7,128,256,256,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.6890756487846375,0.6890756487846375,0.6911764740943909,0.7478991746902466,0.7100840210914612,0.7054621934890747,0.02264234147423576,198
13.968567180633546,1.877894722328205,1.7877476215362549,0.20196850587962437,0.7,256,256,512,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.6323529481887817,0.7184873819351196,0.7605041861534119,0.6785714030265808,0.7352941036224365,0.7050420045852661,0.04506975242714929,199
12.968740558624267,2.5995859620336894,1.4322924137115478,0.4388007763481918,0.7,64,512,1024,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 512}",0.6218487620353699,0.7037814855575562,0.7163865566253662,0.7268907427787781,0.7542017102241516,0.7046218514442444,0.04459723029744464,200
14.117931222915649,3.1864701824539114,1.9565324306488037,0.7453865591430714,0.7,256,512,512,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.6638655662536621,0.7058823704719543,0.7605041861534119,0.7142857313156128,0.6764705777168274,0.7042016863822937,0.03367640454843865,201
15.526688480377198,1.9348831601498726,1.5087067127227782,0.6654527317624034,0.7,64,512,512,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 2048}",0.6197478771209717,0.7521008253097534,0.6995798349380493,0.7100840210914612,0.7373949289321899,0.7037814974784851,0.04600792396651909,202
11.064737939834595,1.0294531665966171,1.0710671901702882,0.06737790448050705,0.7,128,128,256,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 2048}",0.7142857313156128,0.6785714030265808,0.720588207244873,0.6890756487846375,0.7037814855575562,0.7012604951858521,0.015574581901032022,203
17.5629159450531,1.6358222186228912,2.1256587505340576,0.33725880091562144,0.7,64,512,1024,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 1024, 'units_4': 1024}",0.7247899174690247,0.7352941036224365,0.6848739385604858,0.6722689270973206,0.6869747638702393,0.7008403301239013,0.02459329136284269,204
9.901510906219482,1.3220057453731069,1.4476448059082032,0.27811544954764383,0.7,128,128,512,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.7058823704719543,0.720588207244873,0.6764705777168274,0.7163865566253662,0.680672287940979,0.7,0.0181889524952911,205
7.398503971099854,1.9605750644186641,0.9346363067626953,0.3027673760318873,0.7,128,512,256,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.6575630307197571,0.6848739385604858,0.7331932783126831,0.7058823704719543,0.7100840210914612,0.6983193278312683,0.025509426847955975,206
10.957957553863526,0.6372316886871202,1.8163601398468017,0.9822037713619798,0.7,64,256,1024,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 512}",0.6764705777168274,0.7394958138465881,0.6995798349380493,0.6617646813392639,0.7100840210914612,0.697478985786438,0.027002144634082847,207
11.60229754447937,0.9669378437156207,1.9807085990905762,0.2317782572141718,0.7,256,256,512,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.7079831957817078,0.6890756487846375,0.7289915680885315,0.6155462265014648,0.743697464466095,0.6970588207244873,0.0447710608894889,208
11.173897171020508,0.49138953785090705,1.3397368907928466,0.4917606445951496,0.7,64,256,256,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 2048}",0.7079831957817078,0.6785714030265808,0.6890756487846375,0.7310924530029297,0.6596638560295105,0.6932773113250732,0.024535810814653777,209
14.81596269607544,2.692280387425366,1.8231237411499024,0.7367691213411043,0.7,64,256,512,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 2048}",0.6554622054100037,0.720588207244873,0.7121848464012146,0.7163865566253662,0.6617646813392639,0.6932772994041443,0.028497176073907796,210
11.274440479278564,0.6256395170984538,1.917173194885254,0.5633056238320274,0.7,128,512,512,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.6974790096282959,0.7289915680885315,0.6008403301239014,0.7079831957817078,0.7184873819351196,0.6907562971115112,0.04616880122522964,211
10.107479238510132,1.4549122911050685,1.3122673034667969,0.241465246894515,0.7,64,512,512,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 512}",0.644957959651947,0.7521008253097534,0.7037814855575562,0.6386554837226868,0.7100840210914612,0.6899159550666809,0.04269618058852742,212
23.73972120285034,4.14433850092978,1.381351613998413,0.27426585458571684,0.7,64,128,1024,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 2048}",0.7142857313156128,0.7016806602478027,0.7163865566253662,0.6281512379646301,0.674369752407074,0.6869747877120972,0.033003937335087705,213
8.172809982299805,1.2763608958574522,1.4019282817840577,0.15002295741308838,0.7,128,128,256,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.651260495185852,0.6827731132507324,0.6890756487846375,0.6911764740943909,0.720588207244873,0.6869747877120972,0.022113771805448112,213
15.792736721038818,2.607315553696026,1.9870355129241943,0.40500405870898365,0.7,128,128,1024,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.5798319578170776,0.743697464466095,0.6785714030265808,0.7016806602478027,0.7268907427787781,0.6861344456672669,0.05757374438471853,215
8.991400098800659,1.2706647228567673,1.2921310901641845,0.40821252052319584,0.7,128,256,512,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.6176470518112183,0.7184873819351196,0.6911764740943909,0.7058823704719543,0.6785714030265808,0.6823529362678528,0.035038089943352606,216
10.411779737472534,1.1747516008162566,1.349284791946411,0.13265873650766496,0.7,128,256,256,2048,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 2048}",0.6260504126548767,0.6827731132507324,0.7521008253097534,0.6386554837226868,0.7100840210914612,0.6819327712059021,0.04628718282791195,217
15.99013991355896,2.707250835897047,1.9025359630584717,0.49488981561012796,0.7,64,128,512,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 2048}",0.644957959651947,0.6344537734985352,0.6995798349380493,0.7247899174690247,0.6974790096282959,0.6802520990371704,0.034632666635198504,218
11.1593909740448,0.5317998773896814,1.7711149215698243,0.4100996233464078,0.7,64,512,512,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 512, 'units_4': 1024}",0.7142857313156128,0.720588207244873,0.6008403301239014,0.7079831957817078,0.6428571343421936,0.6773109197616577,0.0473617213092643,219
7.574742603302002,0.6751067876585658,1.2318344116210938,0.2308091971440102,0.7,64,256,256,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.6827731132507324,0.6470588445663452,0.7079831957817078,0.6155462265014648,0.7268907427787781,0.6760504245758057,0.04037549769588477,220
14.808584070205688,1.373800045581795,1.4554937839508058,0.29973574989955215,0.7,64,256,1024,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 1024, 'units_4': 1024}",0.6764705777168274,0.5924369692802429,0.75,0.6722689270973206,0.6827731132507324,0.6747899174690246,0.05002294676628345,221
13.087304306030273,2.3752146387678303,1.5077818870544433,0.3232922665428224,0.7,256,256,256,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.7142857313156128,0.680672287940979,0.5798319578170776,0.7016806602478027,0.6911764740943909,0.6735294222831726,0.048156459046938695,222
11.18282175064087,1.6560238936784593,1.2430037975311279,0.13670157757828125,0.7,64,512,256,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 2048}",0.5777310729026794,0.651260495185852,0.7016806602478027,0.7016806602478027,0.7310924530029297,0.6726890683174134,0.053978115542653284,223
10.061770296096801,1.147715006512172,1.749469804763794,0.2808221759500382,0.7,128,128,1024,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.6995798349380493,0.6701680421829224,0.5714285969734192,0.6596638560295105,0.7478991746902466,0.6697479009628295,0.05790702183283757,224
11.536624383926391,1.444321353814058,1.7509859085083008,0.32808965138741547,0.7,64,128,1024,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 1024}",0.6218487620353699,0.7100840210914612,0.6974790096282959,0.674369752407074,0.6323529481887817,0.6672268986701966,0.03486634831979975,225
10.106857872009277,1.840931744078659,1.3396650791168212,0.12579512297533604,0.7,64,512,256,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 1024}",0.6281512379646301,0.7100840210914612,0.5609243512153625,0.7121848464012146,0.7247899174690247,0.6672268748283386,0.06324332374980207,226
10.428777647018432,1.5726041483792654,1.3482783794403077,0.18658897305277525,0.7,64,128,256,2048,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 2048}",0.7037814855575562,0.7100840210914612,0.6575630307197571,0.6365545988082886,0.6281512379646301,0.6672268748283386,0.03386460791709487,226
11.122645568847656,1.9670564968455346,1.5823795795440674,0.2882223776881805,0.7,64,512,256,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 512, 'units_3': 256, 'units_4': 512}",0.47478991746902466,0.7142857313156128,0.6995798349380493,0.6659663915634155,0.756302535533905,0.6621848821640015,0.09808382767563571,228
11.558158493041992,1.1212434976853354,1.5098166465759277,0.27363224209355286,0.7,64,256,512,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.6533613204956055,0.674369752407074,0.6302521228790283,0.6638655662536621,0.6827731132507324,0.6609243750572205,0.018247098324759396,229
9.824914598464966,1.6274794378032202,1.5504765033721923,0.4347275049033832,0.7,64,256,512,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 512, 'units_4': 512}",0.6722689270973206,0.6974790096282959,0.5546218752861023,0.6995798349380493,0.6533613204956055,0.6554621934890748,0.05323049663996638,230
10.552174615859986,1.654100907787041,1.2618303298950195,0.4193220984868139,0.7,64,128,1024,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 1024, 'units_4': 512}",0.6764705777168274,0.5735294222831726,0.6239495873451233,0.6911764740943909,0.6911764740943909,0.651260507106781,0.04606544124907121,231
12.040091800689698,0.5465308233608887,1.4964684963226318,0.36268563273256127,0.7,256,128,512,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.6617646813392639,0.6155462265014648,0.6638655662536621,0.6701680421829224,0.644957959651947,0.651260495185852,0.01970762298519652,232
7.201708459854126,0.2981255682895107,1.2079993724822997,0.3573056421404587,0.7,128,128,512,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.6533613204956055,0.668067216873169,0.680672287940979,0.6134454011917114,0.6365545988082886,0.6504201650619507,0.023641687174967913,233
12.038248443603516,1.4614751083628468,1.8225520610809327,0.29321198287878114,0.7,64,128,512,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 1024}",0.605042040348053,0.6533613204956055,0.6638655662536621,0.7100840210914612,0.605042040348053,0.6474789977073669,0.03955831392479439,234
8.560867977142333,1.0064417686596947,0.9925793647766114,0.14332963484143452,0.7,64,128,256,1024,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.6365545988082886,0.6890756487846375,0.6911764740943909,0.6260504126548767,0.5861344337463379,0.6457983136177063,0.0399181903513155,235
10.387819814682008,1.937102665338269,1.601665735244751,0.17182378749398317,0.7,256,128,256,1024,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 1024}",0.575630247592926,0.5966386795043945,0.7016806602478027,0.6218487620353699,0.7289915680885315,0.644957983493805,0.05992367081138413,236
10.41055736541748,0.2506633190709836,1.3844561576843262,0.4561085993316969,0.7,128,256,512,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 512, 'units_4': 1024}",0.6764705777168274,0.6176470518112183,0.5567227005958557,0.6596638560295105,0.6722689270973206,0.6365546226501465,0.04501880427626679,237
7.9994025230407715,1.3071551189663493,1.0003355503082276,0.2589575829968168,0.7,128,128,256,512,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.6617646813392639,0.5231092572212219,0.7058823704719543,0.5525209903717041,0.6995798349380493,0.6285714268684387,0.07619305254136162,238
8.500032806396485,1.5309448998736614,1.2041016101837159,0.13868507487205792,0.7,128,256,256,1024,"{'dropout_rate': 0.7, 'units_1': 128, 'units_2': 256, 'units_3': 256, 'units_4': 1024}",0.6974790096282959,0.6953781247138977,0.5945377945899963,0.5714285969734192,0.581932783126831,0.6281512618064881,0.05623035011442944,239
11.038022661209107,3.629120052178124,1.4406606674194335,0.6520229433736322,0.7,64,256,256,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 256, 'units_3': 256, 'units_4': 512}",0.668067216873169,0.674369752407074,0.6344537734985352,0.5609243512153625,0.5735294222831726,0.6222689032554627,0.047115063718165616,240
9.51236662864685,2.4451438005644794,1.2039030551910401,0.2201655215847227,0.7,64,128,256,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.506302535533905,0.6092436909675598,0.6953781247138977,0.5924369692802429,0.6638655662536621,0.6134453773498535,0.06510570861328187,241
13.855323791503906,5.369280180715049,1.3309025764465332,0.33366329663965116,0.7,256,128,256,512,"{'dropout_rate': 0.7, 'units_1': 256, 'units_2': 128, 'units_3': 256, 'units_4': 512}",0.4600840210914612,0.7268907427787781,0.6785714030265808,0.644957959651947,0.5210084319114685,0.6063025116920471,0.09991344737067114,242
7.369308233261108,0.5111564246540211,1.2033915519714355,0.5582757137048292,0.7,64,128,512,512,"{'dropout_rate': 0.7, 'units_1': 64, 'units_2': 128, 'units_3': 512, 'units_4': 512}",0.4852941036224365,0.680672287940979,0.5231092572212219,0.6932772994041443,0.6260504126548767,0.6016806721687317,0.08359761039576522,243
